applicable_date,ROI-DA,load_forecast_ni,load_forecast_roi,aggregated_forecast,load_forecast_ni_four_day_aggregate_wind,load_forecast_roi_four_day_aggregate_wind,aggregated_forecast_four_day_aggregate_wind,total_pn,net_interconnector_schedule,tso_demand_forecast,tso_renewable_forecast,calculated_imbalance
16/07/2019 13:00,82.29,972,3664,-100000,227.33,561.56,788.89,3285.17,0,4636,479.799,871.032
16/07/2019 14:00,61.54,966,3641,4607,139.52,389.54,-100000,2979.56,0,3625,494.392,151.049
16/07/2019 15:00,59.17,876,3666,4542,141.99,409.9,-100000,2966.25,0,3655,557.665,131.086
16/07/2019 16:00,75.9,934,3735,4669,135.54,453,-100000,3104.41,0,4768,556.427,1107.16
16/07/2019 17:00,84.63,909,3771,4680,101.4,468.39,-100000,2962.39,980,3767,570.318,-745.707
16/07/2019 18:00,71.2,982,3598,4580,97.11,497.62,-100000,2963.55,747,3592,569.47,-688.019
16/07/2019 19:00,70.97,884,3434,4318,63.42,419.63,-100000,3124.31,483,4364,485.11,271.581
16/07/2019 20:00,64.25,907,3328,4235,72.39,411.02,483.41,3283.76,40,4235,410.991,500.25
16/07/2019 21:00,61.54,890,3216,4106,46.56,349.27,-100000,2885.24,0,4106,401.339,819.422
16/07/2019 22:00,52.47,762,3057,3819,37.91,305.86,-100000,2772.53,955,3880,430.283,-277.812
16/07/2019 23:00,56.74,642,2703,3345,32.95,288.21,321.16,2483.73,555,3395,438.007,-81.736
17/07/2019 00:00,43.75,576,2498,3074,64.76,356.12,-100000,2311.9,345,3126,502.47,-33.369
17/07/2019 01:00,41.44,565,2363,2928,71.78,369.23,-100000,2386.4,15,2963,631.223,-69.626
17/07/2019 02:00,39.27,534,2312,2846,87.22,487.29,-100000,2284.17,-58,2898,753.994,-82.163
17/07/2019 03:00,38.15,524,2305,2829,254.21,811.22,-100000,2122.31,0,2881,818.426,-59.735
17/07/2019 04:00,39.29,530,2346,2876,157.02,635.8,-100000,2594.96,-259,2911,916.2,-341.158
17/07/2019 05:00,42.09,611,2449,3060,302.53,838.88,-100000,2814.63,0,2445,1278.01,-1647.64
17/07/2019 06:00,44.97,735,2849,3584,213.07,691.16,-100000,3075.95,-355,3580,1178.33,-319.281
17/07/2019 07:00,54.74,794,3333,4127,425.17,1190.76,1615.93,3070.76,-135,4207,1367.71,-96.473
17/07/2019 08:00,62.27,958,3629,4587,260.94,958.45,-100000,3072.13,0,3631,1657.91,-1099.04
17/07/2019 09:00,60.56,909,3686,4595,316.53,964.89,-100000,3058.18,0,4689,1685.54,-54.717
17/07/2019 10:00,47.52,987,3709,4696,351.33,1247.83,-100000,3001.68,-109,4702,1874.96,-65.637
17/07/2019 11:00,44.22,1050,3726,4776,426.18,1313.21,1739.39,3081.31,-100,3718,1990.24,-1253.55
17/07/2019 12:00,42.39,927,3742,4669,488.64,1432.63,1921.27,2792.43,0,3767,1958.09,-983.522
17/07/2019 13:00,40.62,904,3666,4570,353.42,1238.9,1592.32,2534.23,-15,4682,1776.34,386.434
17/07/2019 14:00,40.65,896,3644,4540,313.14,951.5,-100000,2730.34,155,4664,1558.3,220.359
17/07/2019 15:00,41.7,871,3663,4534,392.54,1276.39,1668.93,3014.55,0,4705,1638.76,51.689
17/07/2019 16:00,50.3,935,3733,4668,298.16,946.04,1244.2,3051.25,256,4833,1413.79,111.96
17/07/2019 17:00,55.08,924,3773,4697,188.22,823.18,1011.4,3172.19,329,4847,1069.2,276.612
17/07/2019 18:00,57.03,877,3601,4478,213.19,818.17,-100000,3186.05,191,3619,1019.3,-777.352
17/07/2019 19:00,57.88,958,3416,4374,117.05,606.9,-100000,3133.68,119,4386,963.376,169.945
17/07/2019 20:00,54.52,807,3332,4139,104.75,538.07,-100000,3035.29,118,4249,767.19,328.521
17/07/2019 21:00,53.25,870,3225,4095,140.37,631.5,-100000,2969.74,221,4095,751.075,153.186
17/07/2019 22:00,48.12,744,3052,3796,146.68,535.26,681.94,2907.01,269,3845,754.017,-85.026
17/07/2019 23:00,44.18,651,2703,3354,105.12,467.81,572.93,2770.84,-161,3383,745.282,27.879
18/07/2019 00:00,39.77,587,2498,3085,167.77,566.27,-100000,2740.02,0,3126,731.621,-345.64
18/07/2019 01:00,38.14,588,2357,2945,175.36,559.23,-100000,2685.49,-217,2990,752.531,-231.02
18/07/2019 02:00,36.94,570,2310,2880,137.88,468.52,606.4,2536.83,-155,2934,804.377,-252.206
18/07/2019 03:00,36.92,536,2305,2841,148.44,483.27,631.71,2535.8,-230,2913,842.912,-235.711
18/07/2019 04:00,36.38,550,2355,2905,152.13,527.94,-100000,2550.7,-366,2360,988.75,-813.449
18/07/2019 05:00,38.09,615,2471,3086,92.11,320.74,-100000,2837.21,-470,3065,1004.57,-306.775
18/07/2019 06:00,42.14,679,2851,3530,250.99,566.85,-100000,3061.85,-285,2828,1055.94,-1004.79
18/07/2019 07:00,54.59,802,3333,4135,300.79,676.73,-100000,3065.64,-81,3268,1043.97,-760.605
18/07/2019 08:00,59.94,879,3633,4512,249.96,728.6,-100000,3050.9,0,4611,1101.35,458.754
18/07/2019 09:00,55.52,902,3686,4588,308.26,703.36,-100000,3011.4,292,3618,1125.29,-810.689
18/07/2019 10:00,45.92,987,3665,4652,277.03,771.83,1048.86,2968.13,329,4687,1186.53,203.343
18/07/2019 11:00,42.67,923,3726,4649,201.27,353.7,554.97,2922.42,335,4742,1209.08,275.496
18/07/2019 12:00,41.45,924,3719,4643,405.88,870.34,-100000,3009.58,334,3695,1261.18,-909.758
18/07/2019 13:00,41,891,3664,4555,341.69,837.94,-100000,3009.95,227,3601,1387.69,-1023.64
18/07/2019 14:00,41.77,947,3591,4538,334.81,906.33,-100000,3007.86,165,3590,1316.28,-899.143
18/07/2019 15:00,41.11,915,3665,4580,350.12,1117.8,1467.92,2917.25,203,4656,1270.96,264.791
18/07/2019 16:00,47.4,1044,3730,4774,387.04,813.72,-100000,2980.93,322,4805,1187.64,314.432
18/07/2019 17:00,52.62,918,3771,4689,292.88,852.67,-100000,3047.57,395,4787,991.501,352.93
18/07/2019 18:00,58.03,889,3599,4488,212.68,577.15,789.83,3038.82,0,4587,921.732,626.449
18/07/2019 19:00,58.42,937,3402,4339,157.45,629.63,-100000,3087.49,43,4339,667.018,541.493
18/07/2019 20:00,56.87,855,3334,4189,140.46,421.61,-100000,3085.71,360,4188,582.601,159.692
18/07/2019 21:00,57.21,781,3229,4010,171.52,513.84,685.36,3079.56,496,4036,438.601,21.84
18/07/2019 22:00,48.75,783,3049,3832,95.75,267.91,363.66,3054.99,646,3772,372.942,-301.934
18/07/2019 23:00,49.01,726,2803,3529,94.16,266.4,-100000,3004.25,160,3523,367.916,-9.165
19/07/2019 00:00,41.88,562,2562,3124,77.88,242.63,320.51,3068.93,0,3145,335.381,-259.312
19/07/2019 01:00,38.95,616,2439,3055,70.76,314.9,385.66,2999.11,15,2991,396.488,-419.599
19/07/2019 02:00,36.72,543,2361,2904,54.94,367.26,-100000,2712.53,0,2961,443.003,-194.532
19/07/2019 03:00,33.63,592,2370,2962,48.39,334.91,383.3,2663.76,-143,2962,467.845,-26.604
19/07/2019 04:00,35.88,512,2392,2904,81.51,238.42,-100000,3030.9,-260,2380,390.873,-781.772
19/07/2019 05:00,41.04,512,2491,3003,94.04,212.16,306.2,3079.28,-543,3070,713.217,-179.495
19/07/2019 06:00,44.6,594,2841,3435,84.65,262.12,-100000,3218.46,-163,3548,863.347,-370.805
19/07/2019 07:00,61.82,701,3246,3947,81.8,728.57,810.37,3304.94,315,4106,946.816,-460.753
19/07/2019 08:00,65.23,1013,3517,4530,63.13,631.27,694.4,3311.89,130,4543,984.781,116.332
19/07/2019 09:00,69.89,814,3614,4428,96.61,152.83,-100000,3279.44,0,3589,1058.76,-749.195
19/07/2019 10:00,61.5,795,3660,4455,112.96,863.57,976.53,3129.43,133,4677,1104.08,310.495
19/07/2019 11:00,57.31,822,3666,4488,45.78,837.84,-100000,3059.56,0,3656,972.297,-375.856
19/07/2019 12:00,51.11,1042,3764,4806,143.61,402.53,546.14,3054.18,467,3633,921.838,-810.018
19/07/2019 13:00,42,763,3575,4338,140.08,1199.42,1339.5,3050.57,350,4544,1221.79,-78.362
19/07/2019 14:00,41.39,973,3615,4588,91.58,1078.53,1170.11,3122.15,330,4479,882.423,144.428
19/07/2019 15:00,41.39,737,3510,4247,150.9,906.86,-100000,3151.43,372,4442,917.788,0.782
19/07/2019 16:00,48.45,783,3546,4329,64.45,1155.81,1220.26,3129.8,384,4547,948.554,84.647
19/07/2019 17:00,50.82,828,3579,4407,97.11,672.52,-100000,3053.13,341,4720,1437.98,-112.112
19/07/2019 18:00,51.22,940,3447,4387,111.99,652.01,764,3068.74,0,3431,1079.24,-716.98
19/07/2019 19:00,51.27,732,3321,4053,18.02,939.52,957.54,3034.44,130,4305,1472.7,-332.141
19/07/2019 20:00,48.73,748,3190,3938,45.32,326.49,371.81,3083.48,0,4043,748.987,210.534
19/07/2019 21:00,48.27,822,3086,3908,137.25,544.01,-100000,3086.12,-95,3953,704.93,256.951
19/07/2019 22:00,42.85,827,2940,3767,44.75,718.82,-100000,3060.42,-158,3825,1394.37,-471.787
19/07/2019 23:00,40.75,673,2673,3346,42.5,1234.69,1277.19,2902.67,-300,3346,1522.2,-778.873
20/07/2019 00:00,38.27,569,2496,3065,114.48,479.51,593.99,3032.57,-222,3098,1469.49,-1182.06
20/07/2019 01:00,36.17,530,2351,2881,113.75,1287.1,-100000,3030.41,-181,2918,1374.26,-1305.67
20/07/2019 02:00,34.93,523,2265,2788,151.03,1286.35,-100000,3024.34,-205,2811,1293.27,-1301.61
20/07/2019 03:00,33.73,546,2236,2782,81.81,360.37,-100000,3026.29,-168,2782,1199.01,-1275.3
20/07/2019 04:00,33.4,485,2249,-100000,250.16,406.76,-100000,2208.76,-242,2778,1071.71,-260.469
20/07/2019 05:00,34.42,501,2228,2729,58.57,293.8,352.37,3110.22,-258,2806,937.021,-983.24
20/07/2019 06:00,39.67,619,2410,3029,83.29,304.28,-100000,3034.28,-382,2421,1169.28,-1400.55
20/07/2019 07:00,43.41,638,2742,3380,54.52,232.71,-100000,3173.36,-61,3528,782.245,-366.604
20/07/2019 08:00,54.79,685,3063,3748,84.53,228.68,-100000,3166.68,131,3933,773.087,-137.766
20/07/2019 09:00,59.79,747,3231,3978,89.95,316.14,-100000,3134.48,133,3228,952.302,-991.781
20/07/2019 10:00,56.96,917,3280,4197,103.14,357.24,-100000,3149.74,392,4193,705.62,-54.358
20/07/2019 11:00,47.72,814,3304,4118,126.59,209.94,336.53,3087.48,498,3298,758.513,-1045.99
20/07/2019 12:00,40.84,889,3292,4181,125.46,238.99,364.45,3070.55,422,3294,822.991,-1021.54
20/07/2019 13:00,37.92,727,3202,3929,110.36,317.66,-100000,3045.29,581,3192,918.369,-1352.66
20/07/2019 14:00,37.79,820,3113,3933,132.24,469.19,601.43,2435.91,140,3933,937.681,419.41
20/07/2019 15:00,34.42,829,3120,3949,130.56,342.68,-100000,2485.75,85,3885,826.132,488.119
20/07/2019 16:00,37.59,875,3192,4067,106.33,482.88,-100000,2971.75,399,4067,784.151,-87.9
20/07/2019 17:00,42.01,900,3259,4159,108.42,439.48,-100000,3142.1,390,3259,884.261,-1157.36
20/07/2019 18:00,52.09,870,3189,4059,65.49,373.23,-100000,3086.13,330,4055,755.97,-117.099
20/07/2019 19:00,51.49,732,3057,3789,86.13,468.11,-100000,3088.22,147,3874,754.699,-115.918
20/07/2019 20:00,54.68,723,2943,3666,79.96,247.95,-100000,3099.94,15,3662,512.245,34.816
20/07/2019 21:00,58.45,781,2845,3626,81.68,405.32,-100000,3104.97,-15,3626,562.741,-26.71
20/07/2019 22:00,52.76,740,2798,3538,70.8,437.44,508.24,2672.02,56,3494,508.939,257.042
20/07/2019 23:00,57.06,665,2583,3248,90.55,476.37,-100000,2282.02,110,3204,576.749,235.232
21/07/2019 00:00,51.36,577,2417,2994,44.69,283.72,328.41,2286.35,15,2985,626.435,57.216
21/07/2019 01:00,41.97,529,2286,2815,83.2,403.67,-100000,2217.18,-64,2826,645.86,26.961
21/07/2019 02:00,40.04,499,2221,2720,62.03,226.4,288.43,2088.09,-1,2742,694.049,-39.138
21/07/2019 03:00,38.41,538,2178,2716,118.57,416.3,-100000,2167.8,0,2695,732.532,-205.331
21/07/2019 04:00,37.4,518,2143,2661,125.64,423.95,549.59,1993.3,-125,2157,811.285,-522.584
21/07/2019 05:00,36.11,491,2137,2628,169.48,600.18,-100000,2287.06,-235,2621,818.369,-249.427
21/07/2019 06:00,37.07,551,2245,2796,155.16,546.43,701.59,2156.76,-354,2775,857.163,115.078
21/07/2019 07:00,35.03,618,2505,3123,262.85,817.17,1080.02,2373.53,-356,3080,1002.52,59.951
21/07/2019 08:00,40.15,714,2791,3505,213.68,945.04,-100000,2277.84,0,3453,1164.32,10.835
21/07/2019 09:00,37.27,732,3002,3734,243.58,933.52,-100000,2154.16,0,3726,1414.3,157.542
21/07/2019 10:00,37.07,838,3101,3939,391.57,1697.02,-100000,2070.07,0,3873,1728.79,74.14
21/07/2019 11:00,36.07,811,3155,3966,386.21,1332.62,-100000,1626.68,0,3135,2054.39,-546.066
21/07/2019 12:00,36,915,3159,4074,454.56,1075.01,-100000,1620.29,-500,3148,2247.85,-220.143
21/07/2019 13:00,30.8,862,3078,3940,522.25,1877.87,2400.12,1609.68,-500,3073,2424.82,-461.495
21/07/2019 14:00,25.49,806,3018,3824,629.73,2149.33,2779.06,1393.11,0,2987,2541.29,-947.409
21/07/2019 15:00,25.99,741,2966,3707,610.33,1849.59,-100000,1441.82,0,2962,2603.76,-1083.58
21/07/2019 16:00,26.36,842,2994,3836,552.57,1596.31,2148.88,1541.48,0,3790,2601.69,-353.164
21/07/2019 17:00,32.49,796,3093,3889,312.58,1549.84,1862.42,1958.02,0,3889,2751.73,-820.75
21/07/2019 18:00,32.49,843,3008,3851,340.99,1592.07,1933.06,1947.62,0,3797,2725.46,-876.074
21/07/2019 19:00,32.49,823,2973,3796,524.87,1938.94,-100000,1505.81,0,3796,2565.83,-275.635
21/07/2019 20:00,32.49,759,2913,3672,535.23,1966.57,2501.8,1467.97,0,3722,2829.61,-575.575
21/07/2019 21:00,30,824,2833,3657,488.08,1328.53,-100000,1554.79,0,3657,2457.31,-355.102
21/07/2019 22:00,30,780,2761,3541,577.36,1946.21,-100000,1350.7,-500,3545,2839.22,-144.917
21/07/2019 23:00,23,684,2456,3140,697.12,2270.87,-100000,740.874,0,3180,2758.88,-319.754
22/07/2019 00:00,11,614,2287,2901,723.09,2105.32,-100000,476.559,0,2917,2829.69,-389.25
22/07/2019 01:00,10,587,2185,2772,678.22,2036.83,-100000,407.839,0,2772,2848.66,-484.495
22/07/2019 02:00,1,567,2116,2683,741.06,1960.18,-100000,404.359,0,2714,2868.98,-559.334
22/07/2019 03:00,0,553,2134,2687,735.54,2229.53,-100000,404.359,0,2700,2862.83,-567.194
22/07/2019 04:00,0,551,2172,2723,661.07,1999.12,-100000,404.259,0,2746,2835.48,-493.734
22/07/2019 05:00,0,582,2295,2877,700.73,2080.4,2781.13,659.005,0,2317,2827.81,-1169.82
22/07/2019 06:00,1,720,2669,3389,710.85,2117.74,-100000,928.159,0,2710,2798.8,-1016.96
22/07/2019 07:00,25.16,850,3212,-100000,649.5,1851.57,2501.07,1555.99,0,4088,2797.89,-265.874
22/07/2019 08:00,32.53,990,3566,4556,642.94,1779.97,2422.91,1705.72,0,3566,2830.68,-970.396
22/07/2019 09:00,32.53,1007,3594,4601,690.99,1885.83,-100000,1706.95,0,3672,2913.83,-948.783
22/07/2019 10:00,33,1030,3712,4742,715.92,2004.69,-100000,1626.15,0,4742,2799.23,316.613
22/07/2019 11:00,35.89,1035,3656,4691,749.14,2015.23,2764.37,1673.53,-73,4794,2771.85,421.617
22/07/2019 12:00,37.12,954,3827,4781,652.32,1851.72,2504.04,1852.41,234,3756,2781.39,-1111.8
22/07/2019 13:00,37.12,1035,3615,4650,689.52,1986.25,-100000,1905.09,15,3683,2752.96,-990.053
22/07/2019 14:00,34,1024,3597,4621,665.83,1926.82,2592.65,1781.77,0,4693,2723.6,187.629
22/07/2019 15:00,37.12,1042,3670,4712,664.73,1887.67,2552.4,1987.18,151,4712,2654.9,-81.078
22/07/2019 16:00,39.74,1120,3673,4793,640.83,1816.12,-100000,1989.01,-515,4863,2507.85,881.141
22/07/2019 17:00,47.8,1003,3781,-100000,409.29,1385.83,1795.12,2152.11,-413,4896,2373.04,783.848
22/07/2019 18:00,52.64,1021,3608,4629,523.87,1682.4,-100000,2154.61,-447,4629,2175.36,746.029
22/07/2019 19:00,52.05,956,3377,4333,500.82,1676.35,-100000,2131.12,-208,4394,2134.62,336.261
22/07/2019 20:00,49.37,939,3325,4264,355.01,1336.56,-100000,2079.52,-159,4294,1976.71,396.771
22/07/2019 21:00,50.61,870,3306,4176,373.01,1368.2,-100000,2077.76,-60,4176,1890.02,268.224
22/07/2019 22:00,42.31,836,3014,3850,455.34,1607.13,2062.47,1936.74,23,3965,1978.84,26.418
22/07/2019 23:00,40.12,734,2755,3489,271.5,1008.25,-100000,1699.31,-384,3314,1867.24,131.446
23/07/2019 00:00,36.93,571,2449,3020,412.49,1539.93,-100000,1297.02,-250,3131,1856.17,227.815
23/07/2019 01:00,36.34,544,2348,2892,433.9,1562.21,1996.11,1298.65,-338,2970,1855.34,154.008
23/07/2019 02:00,35.89,536,2271,2807,286.46,1007.01,1293.47,1298.25,-423,2902,1810.55,216.206
23/07/2019 03:00,35.95,529,2276,2805,247.67,841.12,-100000,1299.25,-428,2380,1944.15,-435.395
23/07/2019 04:00,37.05,522,2309,2831,283.96,1069.46,-100000,1392.34,-405,2937,1734.11,215.551
23/07/2019 05:00,39,567,2401,2968,273.64,1090.89,1364.53,1814.15,0,2504,1913.96,-1224.11
23/07/2019 06:00,37.21,673,2771,3444,439.54,1493.39,1932.93,2390.75,-376,3601,1802.94,-216.691
23/07/2019 07:00,47.47,793,3224,4017,429.79,1272.95,-100000,2777.35,-511,4234,1977.06,-9.408
23/07/2019 08:00,48.45,981,3733,4714,264.73,864.38,-100000,2956.85,-195,3733,1983.62,-1012.47
23/07/2019 09:00,45.41,956,3799,4755,259.64,1101.48,-100000,2978.54,-159,4755,2125.83,-190.373
23/07/2019 10:00,42.43,950,3825,4775,361.29,1206,1567.29,2941.6,-83,3825,2407.81,-1441.41
23/07/2019 11:00,40.25,975,3851,4826,388.27,1272.21,-100000,2953.73,0,3851,2098.28,-1201.01
23/07/2019 12:00,39.99,956,3862,4818,404.13,1331.64,-100000,2950.59,0,3862,1851.3,-939.882
23/07/2019 13:00,39.75,884,3552,4436,505.71,1527.2,2032.91,3147.16,-52,3780,2035.38,-1350.53
23/07/2019 14:00,40.65,871,3538,4409,417.13,1063.96,1481.09,2795.25,-188,4671,1846.65,217.097
23/07/2019 15:00,43.84,884,3560,4444,391.68,1164.01,1555.69,3223.26,-146,4727,1831.98,-182.244
23/07/2019 16:00,52.94,945,3651,4596,384.24,1265.62,-100000,3293.43,0,4855,1631.26,-69.687
23/07/2019 17:00,60.5,1014,3868,4882,350.92,1129.48,1480.4,3408.86,0,4875,1625.95,-159.81
23/07/2019 18:00,62.4,882,3532,4414,351.98,974.34,1326.32,2900.68,15,4631,1373.04,342.285
23/07/2019 19:00,60.21,922,3372,4294,266.92,637.85,904.77,3050.8,-118,4440,1349.44,157.763
23/07/2019 20:00,56.2,846,3268,4114,274.63,596.45,871.08,2966.1,-138,4270,1128.22,313.68
23/07/2019 21:00,52.46,860,3300,4160,194.21,600.81,795.02,2695.25,-66,4172,1133.39,409.358
23/07/2019 22:00,43.4,800,3107,3907,226.05,701.01,927.06,2742.55,-91,3907,949.853,305.598
23/07/2019 23:00,39.34,692,2757,3449,184.67,782.23,966.9,2604.35,0,3480,909.444,-33.793
24/07/2019 00:00,36.81,599,2455,3054,165.76,619.75,785.51,2471.75,-297,3220,746.229,299.021
24/07/2019 01:00,35.58,635,2437,3072,214.08,670.96,885.04,2471.85,-385,3072,696.408,288.743
24/07/2019 02:00,33.81,553,2277,2830,139.16,642.58,-100000,2472.45,-388,3009,684.945,239.605
24/07/2019 03:00,33.84,613,2380,2993,119.07,445.66,564.73,2456.15,-304,2993,600.756,240.095
24/07/2019 04:00,35.35,608,2389,2997,133.08,461.89,-100000,2593.15,-350,3045,600.247,201.604
24/07/2019 05:00,38.13,597,2505,3102,134.03,479.55,-100000,2679.27,-483,2476,955.12,-675.389
24/07/2019 06:00,41,776,2829,3605,97.27,324.19,421.46,3163,-418,3691,709.719,236.277
24/07/2019 07:00,43,839,3235,4074,94.03,380.81,474.84,3265.57,-140,3318,895.819,-703.393
24/07/2019 08:00,57.37,1027,3599,4626,160.62,490.51,651.13,3262.04,315,4768,732.797,458.164
24/07/2019 09:00,51.56,1023,3807,4830,122.22,424.26,-100000,3182.4,416,4830,867.937,363.665
24/07/2019 10:00,45,932,3599,4531,197.18,481.73,-100000,3171.88,446,3770,1150.78,-998.656
24/07/2019 11:00,41.27,954,3613,4567,119.67,414.82,534.49,2944.05,485,4894,945.473,519.478
24/07/2019 12:00,43.64,949,3631,4580,221.1,775.47,996.57,2928.87,0,4885,933.206,1022.92
24/07/2019 13:00,41.37,991,3640,4631,185.02,640.43,-100000,2648.35,431,3703,1259.42,-635.772
24/07/2019 14:00,43.39,942,3771,4713,142.18,526.76,-100000,2538.23,95,3660,1220.38,-193.61
24/07/2019 15:00,48.36,924,3569,4493,187.44,673.63,-100000,2623.47,80,3690,1160.14,-173.618
24/07/2019 16:00,59.01,990,3689,4679,153.85,760.34,-100000,2888.68,442,4679,1235.89,112.431
24/07/2019 17:00,68.16,1077,3877,4954,102.43,582.92,-100000,3042.14,226,4731,1219.33,243.534
24/07/2019 18:00,73.88,941,3541,4482,88.12,520.75,-100000,3024.87,63,4695,1052.06,555.066
24/07/2019 19:00,65.01,913,3525,4438,69.27,622.49,691.76,2613.25,0,4287,1275.04,398.708
24/07/2019 20:00,56.61,912,3315,4227,182.82,1182.23,-100000,2652.08,-34,4321,1261.91,441.01
24/07/2019 21:00,55.14,846,3197,4043,113.03,612.01,-100000,2462.88,-88,4165,1496.57,293.547
24/07/2019 22:00,48.73,858,2982,3840,135.6,1236.13,-100000,2245.25,-436,3827,1720.4,297.356
24/07/2019 23:00,44.52,682,2653,3335,126.13,559.08,685.21,1781.9,-485,3363,1975.12,90.985
25/07/2019 00:00,37,620,2484,3104,257.34,1767.72,-100000,1532.12,0,3106,2165.83,-591.954
25/07/2019 01:00,36.19,605,2360,2965,348.7,1878.53,2227.23,923.419,-159,2955,2332.5,-141.919
25/07/2019 02:00,33.24,600,2283,2883,430.45,2018.65,2449.1,836.179,0,2283,2620.02,-1173.2
25/07/2019 03:00,33.24,554,2263,2817,441.57,2034.56,2476.13,716.889,0,2270,2647.01,-1093.9
25/07/2019 04:00,27.13,556,2357,-100000,438.03,1948.46,-100000,589.889,0,2911,2738.35,-417.239
25/07/2019 05:00,26.99,590,2374,2964,586.34,2161.71,2748.05,722.659,0,2442,2798.18,-1078.84
25/07/2019 06:00,33.24,705,2737,3442,117.94,619.7,737.64,1494.43,0,2829,2785.01,-1450.44
25/07/2019 07:00,35.47,840,3195,-100000,582.73,2167.13,2749.86,1913.97,0,4128,2809.74,-595.707
25/07/2019 08:00,52.8,952,3487,4439,167.05,910.64,-100000,1913.79,-445,3599,2841.27,-711.057
25/07/2019 09:00,49.15,990,3650,4640,553.6,1949.56,-100000,1912.49,-448,4628,2844.09,319.421
25/07/2019 10:00,48.53,956,3557,4513,273.11,1036.28,-100000,1891.1,-418,3705,2891.2,-659.299
25/07/2019 11:00,45.78,970,3723,4693,187.02,674.88,-100000,1812.3,-342,4673,2883.15,319.55
25/07/2019 12:00,43.79,955,3735,4690,644.48,2161.09,-100000,1809.6,-415,4701,2891.82,414.583
25/07/2019 13:00,40.16,918,3703,4621,451.73,1829.29,-100000,1819.33,-468,3640,2880.69,-592.022
25/07/2019 14:00,44.18,927,3515,4442,339.36,1762.15,2101.51,1838.97,-496,3598,2895.02,-639.992
25/07/2019 15:00,46.56,932,3543,4475,431.67,1698.73,2130.4,1897.62,0,4569,2906.84,-235.457
25/07/2019 16:00,49,987,3649,4636,568.63,2188.09,2756.72,2105.73,-159,4668,3194.85,-473.584
25/07/2019 17:00,57.78,991,3731,4722,596.01,2213.52,2809.53,1897.03,0,4749,2884.45,-32.481
25/07/2019 18:00,53.73,913,3713,4626,533.14,1988.14,-100000,2240.19,0,4459,2939.44,-720.626
25/07/2019 19:00,42.7,890,3548,4438,607.61,2180.09,2787.7,1871.73,0,4251,2891.02,-511.751
25/07/2019 20:00,39.43,872,3261,4133,392.18,912.71,-100000,1834.53,0,4133,2808.94,-510.467
25/07/2019 21:00,39,821,3366,4187,375.94,1587.12,1963.06,1834.31,0,4100,2684.13,-418.438
25/07/2019 22:00,37.53,765,3164,3929,393.3,1713.12,-100000,1755.98,-666,3816,2595.75,130.273
25/07/2019 23:00,37.78,659,2725,3384,240.27,696.17,936.44,1363.99,-278,3415,2655.66,-326.652
26/07/2019 00:00,36.29,599,2522,3121,309.62,1474.25,1783.87,931.389,-273,3104,2494.07,-48.462
26/07/2019 01:00,36.29,550,2403,2953,343.31,868.94,1212.25,931.489,-319,2938,2510.43,-184.916
26/07/2019 02:00,35.69,546,2349,2895,556.14,1567.72,2123.86,931.089,-383,2868,2400.12,-80.214
26/07/2019 03:00,35.49,540,2300,2840,542.45,1528.21,2070.66,931.089,-435,2822,2325.49,0.419
26/07/2019 04:00,35.86,528,2365,2893,556.33,1504.83,-100000,1231.99,-499,2908,2311.85,-136.844
26/07/2019 05:00,32.5,580,2421,3001,547.9,1493.65,2041.55,1650.2,0,2421,2047.73,-1276.93
26/07/2019 06:00,36.97,710,2802,3512,495.33,1352.74,1848.07,2311.49,0,3512,2217.56,-1017.05
26/07/2019 07:00,44.46,874,3306,4180,555.29,1618.71,2174,2283.55,-370,3306,2039.85,-647.395
26/07/2019 08:00,58.61,956,3629,4585,384.45,767.25,-100000,2524.01,-112,4604,2138.12,53.871
26/07/2019 09:00,53.74,1008,3694,4702,550.59,1514.83,-100000,2345.24,-98,3694,2044.91,-598.145
26/07/2019 10:00,47.47,972,3787,4759,519.9,1503.85,-100000,2757.7,-108,4730,2091.83,-11.532
26/07/2019 11:00,46.2,995,3720,4715,235.38,501.54,736.92,2643.37,-103,4715,2034.38,140.255
26/07/2019 12:00,43.9,942,3774,4716,494.47,1306.18,-100000,2557.2,-175,3718,1946.47,-610.673
